TICKER.EXCHANGECODE,TICKER,EXCHANGECODE,ASK,BID,AVG,SUPPLY,DEMAND,TRADED
HPC.PP7D_AI1,HPC,PP7D_AI1,,,26000.0,,,0.0
SEQ.PP30D_AI1,SEQ,PP30D_AI1,,,18000.0,,,2.0
LDI.PP30D_CI1,LDI,PP30D_CI1,,,603.9900000000001,,,4.0
LFP.PP30D_CI2,LFP,PP30D_CI2,,,7366.35,,,0.0
SEA.PP30D_NC1,SEA,PP30D_NC1,,,153.00426172118298,,,1502.0
LHP.PP30D_IC1,LHP,PP30D_IC1,,,3722.834770833333,,,124.0
SFK.PP7D_NC1,SFK,PP7D_NC1,,,72.0876935475574,,,8331.0
SFL.PP7D_NC1,SFL,PP7D_NC1,,,94900.0,,,0.0
LTA.PP30D_IC1,LTA,PP30D_IC1,,,4217.286037690264,,,134.0
SP.PP30D_NC2,SP,PP30D_NC2,,,2560.0,,,0.0
MAG.PP30D_NC2,MAG,PP30D_NC2,,,117.55,,,0.0
LU.PP30D_IC1,LU,PP30D_IC1,,,140000.0,,,0.0
SOI.PP30D_CI1,SOI,PP30D_CI1,,,612.3667994310099,,,91.0
MEA.PP7D_CI1,MEA,PP7D_CI1,,,3164.524485049834,,,430.0
AAR.PP7D_CI1,AAR,PP7D_CI1,,,14500.0,,,1.0
ADR.PP30D_CI2,ADR,PP30D_CI2,,,60000.0,,,0.0
MFL.PP7D_AI1,MFL,PP7D_AI1,,,237000.0,,,0.0
AEF.PP7D_NC1,AEF,PP7D_NC1,,,5168.576126126126,,,63.0
SOI.PP30D_IC1,SOI,PP30D_IC1,,,506.5508526434195,,,143.0
ABH.PP30D_CI1,ABH,PP30D_CI1,,,47470.147217125384,,,53.0
MGS.PP30D_CI2,MGS,PP30D_CI2,,,130.0,,,0.0
MWF.PP7D_CI2,MWF,PP7D_CI2,,,300.0,,,0.0
N.PP7D_CI1,N,PP7D_CI1,,,119.23190326658782,,,3503.0
SOI.PP30D_NC2,SOI,PP30D_NC2,,,450.0,,,0.0
N.PP7D_IC1,N,PP7D_IC1,,,108.54374167493268,,,8065.0
NAB.PP7D_CI1,NAB,PP7D_CI1,,,122.42366405484817,,,1459.0
SSC.PP30D_IC1,SSC,PP30D_IC1,,,597.205844155844,,,246.0
NFI.PP7D_NC2,NFI,PP7D_NC2,,,18.0,,,0.0
NUT.PP7D_CI1,NUT,PP7D_CI1,,,318.52697950377564,,,397.0
O.PP7D_AI1,O,PP7D_AI1,,,95.748073347267,,,13875.0
OLF.PP30D_AI1,OLF,PP30D_AI1,,,1565.864794628752,,,41.0
PFG.PP7D_IC1,PFG,PP7D_IC1,,,1968333.25,,,0.0
SSC.PP30D_NC1,SSC,PP30D_NC1,,,578.2688632009197,,,253.0
TAI.PP7D_CI1,TAI,PP7D_CI1,,,616.665,,,0.0
AGS.PP30D_CI1,AGS,PP30D_CI1,,,476828.125,,,0.0
TCO.PP7D_AI1,TCO,PP7D_AI1,,,900.1895652173912,,,66.0
AFR.PP7D_CI1,AFR,PP7D_CI1,,,19500.0,,,0.0
PIB.PP30D_CI1,PIB,PP30D_CI1,,,683.1475941080196,,,20.0
PFE.PP30D_NC2,PFE,PP30D_NC2,,,500.0,,,0.0
PPA.PP30D_AI1,PPA,PP30D_AI1,,,325.55246811702926,,,129.0
TSH.PP7D_CI2,TSH,PP7D_CI2,,,30000.0,,,0.0
ALE.PP7D_AI1,ALE,PP7D_AI1,,,1305.4498214285713,,,1312.0
PSS.PP7D_NC1,PSS,PP7D_NC1,,,1350.0,,,15.0
AL.PP7D_IC1,AL,PP7D_IC1,,,941.5252431431937,,,1698.0
PSL.PP30D_IC1,PSL,PP30D_IC1,,,4784.373520217465,,,95.0
RAT.PP7D_NC1,RAT,PP7D_NC1,,,172.92135066060808,,,41531.0
ALO.PP30D_CI2,ALO,PP30D_CI2,,,200.0,,,0.0
RDE.PP7D_NC1,RDE,PP7D_NC1,,,33390.719554317555,,,51.0
RED.PP7D_CI2,RED,PP7D_CI2,,,22634.32,,,0.0
VG.PP7D_IC1,VG,PP7D_IC1,,,2350.1438235294117,,,19.0
ARP.PP7D_CI1,ARP,PP7D_CI1,,,8500.0,,,0.0
ASE.PP30D_CI1,ASE,PP30D_CI1,,,38802.16877227722,,,33.0
AST.PP7D_NC1,AST,PP7D_NC1,,,4071.8092003297606,,,173.0
ATA.PP7D_CI1,ATA,PP7D_CI1,,,26223.87624573379,,,42.0
ATA.PP7D_NC1,ATA,PP7D_NC1,,,24477.052713498622,,,104.0
ATP.PP7D_IC1,ATP,PP7D_IC1,,,25000.0,,,0.0
AU.PP30D_CI2,AU,PP30D_CI2,,,950.0,,,0.0
BCO.PP7D_NC2,BCO,PP7D_NC2,,,640.0,,,0.0
BFP.PP7D_AI1,BFP,PP7D_AI1,,,18000.0,,,0.0
BFP.PP7D_CI1,BFP,PP7D_CI1,,,22000.0,,,0.0
BFR.PP7D_CI1,BFR,PP7D_CI1,,,6000.0,,,0.0
BL.PP7D_AI1,BL,PP7D_AI1,,,7742.16,,,0.0
BOS.PP7D_AI1,BOS,PP7D_AI1,,,5010.410256410257,,,45.0
BRM.PP30D_NC2,BRM,PP30D_NC2,,,200.0,,,0.0
BR2.PP30D_IC1,BR2,PP30D_IC1,,,900000.0,,,0.0
BSC.PP30D_NC1,BSC,PP30D_NC1,,,50055.36841772152,,,5.0
BTA.PP30D_CI2,BTA,PP30D_CI2,,,1580.0,,,0.0
BTS.PP30D_CI2,BTS,PP30D_CI2,,,100.35,,,0.0
C.PP30D_CI1,C,PP30D_CI1,,,871.6818959345337,,,4190.0
COT.PP7D_CI1,COT,PP7D_CI1,,,2804.202012779553,,,224.0
CST.PP30D_CI1,CST,PP30D_CI1,,,2400.0,,,0.0
DA.PP30D_CI1,DA,PP30D_CI1,,,48650.53154639176,,,3.0
DCM.PP7D_CI1,DCM,PP7D_CI1,,,4010.0,,,0.0
DCS.PP30D_NC2,DCS,PP30D_NC2,,,846.73,,,0.0
DW.PP30D_IC1,DW,PP30D_IC1,,,98.05842370490484,,,58885.0
RED.PP30D_NC2,RED,PP30D_NC2,,,22634.32,,,0.0
RGO.PP7D_CI2,RGO,PP7D_CI2,,,794.65,,,0.0
ENG.PP30D_CI1,ENG,PP30D_CI1,,,984270.835,,,0.0
FET.PP30D_CI1,FET,PP30D_CI1,,,3272.2764556962024,,,20.0
FOD.PP30D_CI2,FOD,PP30D_CI2,,,290.0,,,0.0
ADE.PP30D_NC2,ADE,PP30D_NC2,,,21210.51,,,0.0
GRA.PP7D_AI1,GRA,PP7D_AI1,,,3318.8791095890415,,,292.0
HSE.PP7D_NC2,HSE,PP7D_NC2,,,12000.0,,,0.0
RSH.PP7D_UNIVERSE,RSH,PP7D_UNIVERSE,,,25000.0,,,1.0
ADS.PP30D_CI1,ADS,PP30D_CI1,,,117818.45204081634,,,2.0
RSI.PP7D_AI1,RSI,PP7D_AI1,,,1206.2516129032258,,,4.0
S.PP30D_NC2,S,PP30D_NC2,,,145.0,,,0.0
INS.PP7D_CI1,INS,PP7D_CI1,,,152.57508617452913,,,11795.0
SEN.PP30D_CI2,SEN,PP30D_CI2,,,1300.0,,,0.0
SI.PP30D_AI1,SI,PP30D_AI1,,,2061.334016599438,,,1527.0
SI.PP30D_IC1,SI,PP30D_IC1,,,1836.6654267744832,,,790.0
SI.PP30D_NC2,SI,PP30D_NC2,,,1900.0,,,0.0
LDI.PP30D_CI2,LDI,PP30D_CI2,,,282.58,,,0.0
SOL.PP7D_NC1,SOL,PP7D_NC1,,,1122.8413513513515,,,11.0
MG.PP30D_NC1,MG,PP30D_NC1,,,103.74928582679861,,,4710.0
MFL.PP30D_AI1,MFL,PP30D_AI1,,,237625.0,,,0.0
MGC.PP30D_NC1,MGC,PP30D_NC1,,,18496.79697368421,,,2.0
MHL.PP7D_AI1,MHL,PP7D_AI1,,,5523.03317006054,,,260.0
MHL.PP7D_NC1,MHL,PP7D_NC1,,,4390.294514637904,,,278.0
MWF.PP30D_IC1,MWF,PP30D_IC1,,,447.14664948453617,,,6.0
NCS.PP7D_IC1,NCS,PP7D_IC1,,,40.06595908775947,,,4742.0
AEF.PP30D_CI2,AEF,PP30D_CI2,,,4000.0,,,0.0
ABH.PP7D_NC1,ABH,PP7D_NC1,,,44924.954451256905,,,233.0
AEN.PP30D_CI2,AEN,PP30D_CI2,,,974291.31,,,0.0
AEN.PP7D_NC2,AEN,PP7D_NC2,,,974291.31,,,0.0
NL.PP30D_CI1,NL,PP30D_CI1,,,5356.0656103794,,,164.0
NR.PP30D_CI2,NR,PP30D_CI2,,,350.0,,,0.0
AFR.PP30D_CI2,AFR,PP30D_CI2,,,7797.12,,,0.0
NST.PP7D_CI2,NST,PP7D_CI2,,,1200.0,,,0.0
AIR.PP30D_CI1,AIR,PP30D_CI1,,,200000.0,,,46.0
PBU.PP7D_UNIVERSE,PBU,PP7D_UNIVERSE,,,18195.065912334354,,,35.0
ALE.PP30D_AI1,ALE,PP30D_AI1,,,1338.9520598561332,,,2067.0
AMM.PP30D_AI1,AMM,PP30D_AI1,,,155.35419371766082,,,2643.0
PIB.PP30D_NC1,PIB,PP30D_NC1,,,699.8248455284553,,,20.0
PPA.PP7D_AI1,PPA,PP7D_AI1,,,303.7162850644428,,,188.0
PSH.PP7D_CI1,PSH,PP7D_CI1,,,8000.0,,,0.0
PSM.PP30D_AI1,PSM,PP30D_AI1,,,2449.736518879932,,,152.0
PSS.PP7D_NC2,PSS,PP7D_NC2,,,649.6,,,0.0
PT.PP30D_CI1,PT,PP30D_CI1,,,501.66343987215333,,,1050.0
ARP.PP30D_CI2,ARP,PP30D_CI2,,,4639.38,,,0.0
RAM.PP7D_NC2,RAM,PP7D_NC2,,,1600.0,,,0.0
RDE.PP30D_AI1,RDE,PP30D_AI1,,,36526.41793836924,,,118.0
RCT.PP7D_CI1,RCT,PP7D_CI1,,,1300000.0,,,0.0
ARP.PP7D_NC1,ARP,PP7D_NC1,,,8500.0,,,1.0
ASE.PP30D_CI2,ASE,PP30D_CI2,,,42000.0,,,0.0
SP.PP30D_AI1,SP,PP30D_AI1,,,2530.5201611065904,,,396.0
SSC.PP7D_NC1,SSC,PP7D_NC1,,,571.3535679818336,,,503.0
SSL.PP30D_IC1,SSL,PP30D_IC1,,,45000.0,,,0.0
ATP.PP30D_CI2,ATP,PP30D_CI2,,,12361.0,,,0.0
TAI.PP30D_IC1,TAI,PP30D_IC1,,,800.0,,,0.0
AUO.PP7D_IC1,AUO,PP7D_IC1,,,168.54,,,24.0
AWH.PP30D_CI1,AWH,PP30D_CI1,,,12500.0,,,0.0
AWH.PP30D_NC1,AWH,PP30D_NC1,,,19107.8125,,,0.0
BAI.PP7D_AI1,BAI,PP7D_AI1,,,17071.07023411371,,,43.0
BBH.PP30D_NC1,BBH,PP30D_NC1,,,2687.377066490082,,,1072.0
BE.PP30D_AI1,BE,PP30D_AI1,,,1530.23027632312,,,290.0
BER.PP7D_UNIVERSE,BER,PP7D_UNIVERSE,,,393.0628450623477,,,748.0
BFP.PP30D_IC1,BFP,PP30D_IC1,,,20224.42,,,0.0
BFP.PP7D_NC2,BFP,PP7D_NC2,,,20224.42,,,0.0
BGO.PP7D_NC1,BGO,PP7D_NC1,,,2237.4981343770382,,,219.0
BOR.PP30D_IC1,BOR,PP30D_IC1,,,479.1304109589041,,,14.0
TCL.PP7D_CI2,TCL,PP7D_CI2,,,4000.0,,,0.0
BR2.PP30D_NC1,BR2,PP30D_NC1,,,845894.2307692308,,,0.0
BRP.PP7D_CI1,BRP,PP7D_CI1,,,6000.0,,,0.0
BRP.PP7D_NC2,BRP,PP7D_NC2,,,2656.76,,,0.0
TI.PP30D_CI2,TI,PP30D_CI2,,,2000.0,,,0.0
BWS.PP30D_CI2,BWS,PP30D_CI2,,,30000.0,,,0.0
CBU.PP7D_NC1,CBU,PP7D_NC1,,,390000.0,,,0.0
VIT.PP30D_AI1,VIT,PP30D_AI1,,,575.0,,,55.0
CQL.PP30D_CI2,CQL,PP30D_CI2,,,1000000.0,,,0.0
WIN.PP30D_NC1,WIN,PP30D_NC1,,,6553.198458224054,,,172.0
CST.PP30D_NC2,CST,PP30D_NC2,,,2912.71,,,0.0
CUO.PP30D_NC2,CUO,PP30D_NC2,,,600.0,,,0.0
DCH.PP7D_IC1,DCH,PP7D_IC1,,,8990.33,,,0.0
DCM.PP30D_CI2,DCM,PP30D_CI2,,,3500.0,,,0.0
DEC.PP30D_UNIVERSE,DEC,PP30D_UNIVERSE,,,24072.248456883506,,,11.0
EDC.PP30D_NC2,EDC,PP30D_NC2,,,8211.86,,,0.0
EES.PP7D_CI2,EES,PP7D_CI2,,,75000.0,,,0.0
EXO.PP7D_NC2,EXO,PP7D_NC2,,,310.0,,,0.0
FAL.PP7D_AI1,FAL,PP7D_AI1,,,1985.3201581027668,,,72.0
FE.PP30D_NC2,FE,PP30D_NC2,,,850.0,,,0.0
FIR.PP30D_NC1,FIR,PP30D_NC1,,,996583.33,,,0.0
FOD.PP7D_IC1,FOD,PP7D_IC1,,,400.66301369863015,,,292.0
GNZ.PP7D_AI1,GNZ,PP7D_AI1,,,8000.0,,,0.0
ADR.PP7D_CI1,ADR,PP7D_CI1,,,100000.0,,,0.0
RSI.PP7D_IC1,RSI,PP7D_IC1,,,1000.0,,,3.0
GRA.PP30D_CI2,GRA,PP30D_CI2,,,4200.0,,,0.0
HCB.PP30D_NC2,HCB,PP30D_NC2,,,1697969.38,,,0.0
SA.PP7D_CI2,SA,PP7D_CI2,,,3395.0,,,0.0
SDR.PP7D_NC2,SDR,PP7D_NC2,,,37279.75,,,0.0
SEN.PP30D_IC1,SEN,PP30D_IC1,,,831.025486459378,,,129.0
SF.PP7D_NC2,SF,PP7D_NC2,,,15.0,,,0.0
SOL.PP7D_CI2,SOL,PP7D_CI2,,,445.9,,,0.0
SOL.PP30D_IC1,SOL,PP30D_IC1,,,1335.625,,,0.0
I.PP7D_UNIVERSE,I,PP7D_UNIVERSE,,,895.8954719283972,,,351.0
IND.PP7D_CI2,IND,PP7D_CI2,,,1977.28,,,0.0
IMM.PP30D_CI2,IMM,PP30D_CI2,,,68180.16,,,0.0
LFL.PP30D_NC2,LFL,PP30D_NC2,,,122472.08,,,0.0
LI.PP7D_NC1,LI,PP7D_NC1,,,2310.1510452094567,,,344.0
SOL.PP30D_NC1,SOL,PP30D_NC1,,,1370.3150632911393,,,66.0
MAG.PP30D_IC1,MAG,PP30D_IC1,,,179.26007181328546,,,18.0
MFE.PP7D_AI1,MFE,PP7D_AI1,,,92174.50823529412,,,2.0
N.PP30D_AI1,N,PP30D_AI1,,,124.69036762436848,,,19966.0
SOL.PP30D_NC2,SOL,PP30D_NC2,,,445.9,,,0.0
NA.PP30D_UNIVERSE,NA,PP30D_UNIVERSE,,,25.02277672519905,,,5176.0
TAI.PP30D_NC1,TAI,PP30D_NC1,,,943.9303649635037,,,22.0
NN.PP7D_CI2,NN,PP7D_CI2,,,30000.0,,,0.0
TCL.PP7D_NC1,TCL,PP7D_NC1,,,3367.8968006589785,,,434.0
NV1.PP7D_NC2,NV1,PP7D_NC2,,,93389.11,,,0.0
O.PP30D_NC1,O,PP30D_NC1,,,102.43334542443715,,,15545.0
OFF.PP7D_CI2,OFF,PP7D_CI2,,,120.0,,,0.0
TUB.PP7D_NC1,TUB,PP7D_NC1,,,213.67965116279072,,,197.0
OS.PP30D_IC1,OS,PP30D_IC1,,,55000.0,,,0.0
OS.PP30D_NC1,OS,PP30D_NC1,,,47000.0,,,1.0
PCB.PP7D_NC1,PCB,PP7D_NC1,,,2206.260883084577,,,230.0
ADR.PP7D_UNIVERSE,ADR,PP7D_UNIVERSE,,,0.0,,,0.0
PE.PP7D_IC1,PE,PP7D_IC1,,,9.29162360273018,,,231842.0
ADS.PP7D_CI2,ADS,PP7D_CI2,,,250000.0,,,0.0
PE.PP7D_NC2,PE,PP7D_NC2,,,12.5,,,0.0
AFP.PP7D_NC2,AFP,PP7D_NC2,,,134241.84,,,0.0
PFG.PP7D_AI1,PFG,PP7D_AI1,,,1968333.25,,,0.0
AGS.PP7D_CI2,AGS,PP7D_CI2,,,500000.0,,,0.0
PG.PP30D_IC1,PG,PP30D_IC1,,,47.5003314820228,,,81663.0
AIR.PP7D_CI2,AIR,PP7D_CI2,,,90993.92,,,0.0
ALE.PP30D_IC1,ALE,PP30D_IC1,,,1232.9851399415952,,,983.0
POW.PP30D_NC2,POW,PP30D_NC2,,,15400.0,,,0.0
APT.PP7D_IC1,APT,PP7D_IC1,,,50000.0,,,0.0
ARP.PP30D_CI1,ARP,PP30D_CI1,,,8500.0,,,0.0
PSM.PP30D_IC1,PSM,PP30D_IC1,,,1689.609375,,,1.0
PSM.PP30D_NC1,PSM,PP30D_NC1,,,2429.116297724643,,,84.0
PT.PP7D_CI1,PT,PP7D_CI1,,,492.79399127589966,,,917.0
PSL.PP30D_CI2,PSL,PP30D_CI2,,,4500.0,,,0.0
RCO.PP30D_NC1,RCO,PP30D_NC1,,,1230.6016706578391,,,458.0
RCS.PP30D_NC1,RCS,PP30D_NC1,,,180000.0,,,0.0
RDS.PP7D_IC1,RDS,PP7D_IC1,,,310000.0,,,0.0
REP.PP7D_CI2,REP,PP7D_CI2,,,700.0,,,0.0
ARP.PP7D_NC2,ARP,PP7D_NC2,,,4639.38,,,0.0
VG.PP30D_NC1,VG,PP30D_NC1,,,2335.2487197392925,,,69.0
WIN.PP7D_NC2,WIN,PP7D_NC2,,,12000.0,,,0.0
ATA.PP30D_CI1,ATA,PP30D_CI1,,,25642.29460869565,,,30.0
AU.PP7D_AI1,AU,PP7D_AI1,,,1590.3441978329256,,,409.0
AUO.PP30D_NC1,AUO,PP30D_NC1,,,381.1595140939598,,,721.0
BCO.PP30D_AI1,BCO,PP30D_AI1,,,717.5327480349758,,,2044.0
BDE.PP30D_NC1,BDE,PP30D_NC1,,,2482.3046649983858,,,799.0
BER.PP7D_AI1,BER,PP7D_AI1,,,423.66125,,,686.0
BPT.PP7D_IC1,BPT,PP7D_IC1,,,8000.0,,,0.0
BR2.PP30D_CI2,BR2,PP30D_CI2,,,1300000.0,,,0.0
BRP.PP30D_AI1,BRP,PP30D_AI1,,,5000.0,,,0.0
BRS.PP7D_NC1,BRS,PP7D_NC1,,,419270.83499999996,,,0.0
BTA.PP30D_IC1,BTA,PP30D_IC1,,,1665.2347656403217,,,164.0
BTS.PP30D_NC2,BTS,PP30D_NC2,,,100.35,,,0.0
BWS.PP30D_IC1,BWS,PP30D_IC1,,,28267.688934911235,,,5.0
CAP.PP30D_AI1,CAP,PP30D_AI1,,,304.4166666666667,,,130.0
CAP.PP30D_CI1,CAP,PP30D_CI1,,,293.48846153846154,,,8.0
CQL.PP7D_UNIVERSE,CQL,PP7D_UNIVERSE,,,1662370.3706666667,,,1.0
CRU.PP30D_NC1,CRU,PP30D_NC1,,,1000000.0,,,0.0
CQT.PP7D_IC1,CQT,PP7D_IC1,,,310000.0,,,0.0
CTF.PP7D_UNIVERSE,CTF,PP7D_UNIVERSE,,,20590.664734299517,,,30.0
DCL.PP7D_NC1,DCL,PP7D_NC1,,,6781.923636363636,,,3.0
DD.PP30D_NC2,DD,PP30D_NC2,,,26608.73,,,0.0
DEC.PP30D_NC1,DEC,PP30D_NC1,,,18811.472540650408,,,16.0
EBU.PP7D_AI1,EBU,PP7D_AI1,,,210000.0,,,0.0
EES.PP7D_IC1,EES,PP7D_IC1,,,69700.0,,,0.0
EXO.PP30D_UNIVERSE,EXO,PP30D_UNIVERSE,,,307.9572007812501,,,1445.0
FC.PP30D_CI1,FC,PP30D_CI1,,,4526.940737527114,,,59.0
FIR.PP30D_CI2,FIR,PP30D_CI2,,,560757.5,,,0.0
FLP.PP7D_IC1,FLP,PP7D_IC1,,,673.7069516728624,,,77.0
GC.PP7D_NC1,GC,PP7D_NC1,,,265.83817638266066,,,382.0
GCH.PP30D_NC2,GCH,PP30D_NC2,,,20158.63,,,0.0
SC.PP30D_IC1,SC,PP30D_IC1,,,881.1050115141047,,,112.0
AAR.PP30D_NC2,AAR,PP30D_NC2,,,6765.33,,,0.0
ADE.PP30D_CI2,ADE,PP30D_CI2,,,43000.0,,,0.0
HAB.PP30D_AI1,HAB,PP30D_AI1,,,134584.20748031497,,,4.0
HCB.PP7D_NC2,HCB,PP7D_NC2,,,1697969.38,,,0.0
HCP.PP30D_NC2,HCP,PP30D_NC2,,,250.0,,,0.0
SC.PP30D_NC1,SC,PP30D_NC1,,,809.748060475162,,,149.0
SDM.PP7D_CI2,SDM,PP7D_CI2,,,1106540.75,,,0.0
SEN.PP30D_NC1,SEN,PP30D_NC1,,,879.4755895293652,,,1305.0
SIL.PP7D_CI1,SIL,PP7D_CI1,,,1490.0,,,0.0
ADR.PP30D_AI1,ADR,PP30D_AI1,,,87937.5,,,0.0
SOL.PP7D_NC2,SOL,PP7D_NC2,,,445.9,,,0.0
ABH.PP7D_CI1,ABH,PP7D_CI1,,,47651.18721115538,,,72.0
HOP.PP30D_AI1,HOP,PP30D_AI1,,,2524.9736965376783,,,158.0
SP.PP30D_CI1,SP,PP30D_CI1,,,2569.9223737113402,,,250.0
HOP.PP30D_CI2,HOP,PP30D_CI2,,,2200.0,,,0.0
SRP.PP30D_NC1,SRP,PP30D_NC1,,,20000.0,,,20.0
SOI.PP30D_CI2,SOI,PP30D_CI2,,,450.0,,,0.0
LDE.PP7D_CI1,LDE,PP7D_CI1,,,11114.176231343285,,,306.0
MPC.PP30D_CI2,MPC,PP30D_CI2,,,655.69,,,0.0
NA.PP30D_CI1,NA,PP30D_CI1,,,25.06798290668954,,,3121.0
NL.PP30D_NC2,NL,PP30D_NC2,,,5000.0,,,0.0
NR.PP7D_IC1,NR,PP7D_IC1,,,368.6391616766467,,,1193.0
NS.PP7D_CI1,NS,PP7D_CI1,,,280.25882882882877,,,3203.0
OLF.PP7D_CI2,OLF,PP7D_CI2,,,949.48,,,0.0
EBU.AI1,EBU,AI1,210000.0,160000.0,210000.0,87.0,2.0,
PBU.CI2,PBU,CI2,,,8070.33,0.0,0.0,
OFF.PP7D_CI1,OFF,PP7D_CI1,,,101.42637284267579,,,1002.0
PCB.PP7D_CI2,PCB,PP7D_CI2,,,2300.0,,,0.0
AFP.PP7D_CI2,AFP,PP7D_CI2,,,134241.84,,,0.0
PSH.PP7D_AI1,PSH,PP7D_AI1,,,10000.0,,,0.0
AFR.PP7D_CI2,AFR,PP7D_CI2,,,7797.12,,,0.0
AFR.PP30D_IC1,AFR,PP30D_IC1,,,20000.0,,,0.0
PSL.PP7D_CI2,PSL,PP7D_CI2,,,4500.0,,,0.0
ALE.PP7D_CI1,ALE,PP7D_CI1,,,1273.0532516437536,,,717.0
AL.PP30D_NC1,AL,PP30D_NC1,,,1057.1799261793012,,,4055.0
AMM.PP7D_CI1,AMM,PP7D_CI1,,,102.11328394142467,,,5756.0
APT.PP30D_AI1,APT,PP30D_AI1,,,16733.46591101695,,,46.0
PSL.PP30D_UNIVERSE,PSL,PP30D_UNIVERSE,,,4567.8309608265145,,,94.0
QCR.PP7D_NC2,QCR,PP7D_NC2,,,363299.75,,,0.0
QCR.PP7D_UNIVERSE,QCR,PP7D_UNIVERSE,,,940733.3325,,,0.0
RBH.PP30D_IC1,RBH,PP30D_IC1,,,17543.378794178796,,,62.0
RCS.PP30D_CI1,RCS,PP30D_CI1,,,195000.0,,,0.0
RG.PP30D_UNIVERSE,RG,PP30D_UNIVERSE,,,1192.2900483968542,,,520.0
RGO.PP7D_IC1,RGO,PP7D_IC1,,,2000.0,,,0.0
STL.PP7D_CI2,STL,PP7D_CI2,,,1600.0,,,0.0
STL.PP7D_IC1,STL,PP7D_IC1,,,1975.6474944071588,,,128.0
STS.PP30D_UNIVERSE,STS,PP30D_UNIVERSE,,,161329.7104347826,,,0.0
TAI.PP7D_IC1,TAI,PP7D_IC1,,,800.0,,,0.0
TCB.PP30D_NC2,TCB,PP30D_NC2,,,9647.73,,,0.0
TIO.PP7D_NC1,TIO,PP7D_NC1,,,178.7554585659081,,,3327.0
VEG.PP30D_IC1,VEG,PP30D_IC1,,,311.0256598033793,,,3616.0
VG.PP7D_NC1,VG,PP7D_NC1,,,2278.736278317152,,,88.0
VSC.PP30D_UNIVERSE,VSC,PP30D_UNIVERSE,,,28072.915,,,0.0
ASE.PP7D_CI2,ASE,PP7D_CI2,,,42000.0,,,0.0
WRH.PP7D_AI1,WRH,PP7D_AI1,,,3389.91,,,0.0
AST.PP30D_UNIVERSE,AST,PP30D_UNIVERSE,,,3357.1172979966614,,,97.0
ZIR.PP7D_UNIVERSE,ZIR,PP7D_UNIVERSE,,,1000.4497237569061,,,65.0
ATP.PP7D_CI2,ATP,PP7D_CI2,,,12361.0,,,0.0
AUO.PP30D_UNIVERSE,AUO,PP30D_UNIVERSE,,,361.35892349397585,,,402.0
AWH.PP7D_UNIVERSE,AWH,PP7D_UNIVERSE,,,0.0,,,0.0
BAI.PP30D_CI2,BAI,PP30D_CI2,,,6790.0,,,0.0
BAC.PP30D_CI1,BAC,PP30D_CI1,,,2118.8483308214018,,,86.0
BCO.PP7D_AI1,BCO,PP7D_AI1,,,686.941967558458,,,1356.0
BE.PP7D_CI2,BE,PP7D_CI2,,,2900.0,,,0.0
BGO.PP30D_AI1,BGO,PP30D_AI1,,,2257.495323491098,,,297.0
BGO.PP30D_IC1,BGO,PP30D_IC1,,,2392.085,,,4.0
BGO.PP30D_NC1,BGO,PP30D_NC1,,,2165.567646412884,,,176.0
BL.PP30D_CI1,BL,PP30D_CI1,,,8353.278620689654,,,6.0
BR1.PP30D_IC1,BR1,PP30D_IC1,,,900000.0,,,0.0
BRO.PP30D_UNIVERSE,BRO,PP30D_UNIVERSE,,,2528.7637199312717,,,38.0
BSC.PP30D_AI1,BSC,PP30D_AI1,,,48798.736022964506,,,31.0
BTA.PP30D_NC2,BTA,PP30D_NC2,,,1100.0,,,0.0
CA.PP7D_CI2,CA,PP7D_CI2,,,101.0,,,0.0
CD.PP7D_NC1,CD,PP7D_NC1,,,13200.0,,,0.0
CHA.PP30D_NC2,CHA,PP30D_NC2,,,20987.95,,,0.0
COT.PP7D_CI2,COT,PP7D_CI2,,,3000.0,,,0.0
COT.PP30D_NC2,COT,PP30D_NC2,,,4000.0,,,0.0
CQM.PP7D_NC2,CQM,PP7D_NC2,,,481565.0,,,0.0
CRU.PP30D_CI2,CRU,PP30D_CI2,,,139245.94,,,0.0
F.PP30D_NC2,F,PP30D_NC2,,,222.22,,,0.0
FIR.PP7D_UNIVERSE,FIR,PP7D_UNIVERSE,,,0.0,,,0.0
FLO.PP30D_AI1,FLO,PP30D_AI1,,,23561.668863636365,,,11.0
FLP.PP30D_IC1,FLP,PP30D_IC1,,,664.6750034246576,,,94.0
HAB.PP7D_NC1,HAB,PP7D_NC1,,,118000.0,,,0.0
RSE.PP30D_CI1,RSE,PP30D_CI1,,,26375.340497000856,,,38.0
RSH.PP30D_CI1,RSH,PP30D_CI1,,,25000.0,,,0.0
HCB.PP7D_CI2,HCB,PP7D_CI2,,,1697969.38,,,0.0
RTA.PP30D_IC1,RTA,PP30D_IC1,,,18224.218559322035,,,38.0
SC.PP7D_NC1,SC,PP7D_NC1,,,798.9717482014388,,,199.0
SEN.PP7D_IC1,SEN,PP7D_IC1,,,794.7590909090909,,,14.0
SF.PP30D_AI1,SF,PP30D_AI1,,,15.763638310769776,,,166724.0
HCC.PP7D_CI2,HCC,PP7D_CI2,,,640.0,,,0.0
SF.PP30D_CI1,SF,PP30D_CI1,,,13.35432455179613,,,231382.0
SFK.PP30D_UNIVERSE,SFK,PP30D_UNIVERSE,,,85.3698078748096,,,3680.0
